CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Exited_Probability,Risk_Label
15573077,Nwora,620,Germany,Female,25,8,141825.88,1,1,1,73857.94,1,0.8760349,High Risk
15735106,Bishop,647,Spain,Male,28,6,149594.02,2,1,0,102325.19,0,0.053632643,Low Risk
15672912,Loggia,737,Spain,Female,39,7,130051.66,2,0,0,55356.39,1,0.28858393,Low Risk
15589881,Rowe,634,France,Female,41,7,0.0,2,1,1,131284.93,0,0.16005369,Low Risk
15660144,Balashov,660,France,Male,38,4,0.0,2,0,0,88080.43,0,0.015977059,Low Risk
15664083,Ulyanova,666,Germany,Female,37,2,158468.76,1,0,1,93266.01,0,0.10896523,Low Risk
15690898,Bogolyubova,696,France,Male,44,8,161889.79,1,0,0,75562.47,0,0.22782397,Low Risk
15808023,Remington,836,France,Female,29,9,133681.78,1,1,1,153747.73,0,0.28539237,Low Risk
15676909,Mishin,667,Spain,Female,34,5,0.0,2,1,0,163830.64,0,0.03691812,Low Risk
15764922,Tu,596,Spain,Male,20,3,187294.46,1,1,0,103456.47,0,0.23636039,Low Risk
15766734,Castiglione,430,France,Male,31,5,0.0,1,1,0,95655.16,0,0.2796986,Low Risk
15795079,Nnaife,596,Spain,Male,67,6,0.0,2,1,1,138350.74,0,0.008213985,Low Risk
15757434,Yang,599,France,Male,28,7,119706.22,1,0,0,31190.42,0,0.07004438,Low Risk
15673747,Ayers,519,France,Female,22,8,0.0,1,0,1,167553.06,0,0.13242073,Low Risk
15808386,Cocci,721,Germany,Female,45,7,138523.2,1,0,0,59604.45,1,0.9311913,High Risk
15603565,Mackenzie,603,Spain,Female,56,5,90778.76,2,1,0,162223.67,1,0.99298084,High Risk
15744044,Fiorentini,572,Germany,Male,47,4,99353.42,1,1,0,196549.85,1,0.97048485,High Risk
15577771,Akabueze,453,Germany,Female,40,1,111524.49,1,1,1,120373.84,1,0.87771606,High Risk
15769548,Hyde,668,France,Female,37,7,128645.67,1,1,0,92149.64,0,0.23940873,Low Risk
15802071,Levi,762,Germany,Male,35,1,117458.51,1,0,1,178361.48,1,0.79855305,High Risk
15677395,Nwabugwu,633,France,Female,39,9,129189.15,2,0,0,170998.83,0,0.39371344,Medium Risk
15632010,Chia,647,Spain,Male,33,7,121260.19,2,1,0,77216.48,0,0.18944602,Low Risk
15779492,Trevisano,796,Spain,Male,56,6,94231.13,1,0,0,121164.6,1,0.9401636,High Risk
15694677,Bennetts,733,France,Male,39,1,0.0,2,1,1,141841.31,0,0.005216806,Low Risk
15704315,Teng,556,France,Male,34,8,163757.06,1,1,1,104000.06,0,0.039731573,Low Risk
15742009,Hsueh,489,Spain,Male,58,4,0.0,2,1,1,191419.32,0,0.3373129,Medium Risk
15766663,Mahmood,639,France,Male,22,4,0.0,2,1,0,28188.96,0,0.00036075423,Low Risk
15742297,Sinclair,715,France,Male,35,2,141005.47,1,1,1,60407.93,0,0.036524706,Low Risk
15688059,Chin,807,Germany,Female,42,9,105356.09,2,1,1,130489.37,0,0.37377927,Medium Risk
15752344,She,714,Spain,Male,34,5,0.0,2,1,0,193040.32,0,0.024928782,Low Risk
15698749,He,626,Germany,Female,23,6,85897.95,1,1,0,109742.8,0,0.053051963,Low Risk
15631693,Hill,697,France,Male,36,7,0.0,2,1,1,74760.32,0,0.011925873,Low Risk
15604536,Vachon,850,Germany,Female,31,4,164672.66,1,0,1,61936.1,0,0.049430434,Low Risk
15802869,Ball,737,Germany,Female,45,2,99169.67,2,1,1,78650.95,0,0.426552,Medium Risk
15635598,Hsieh,812,France,Male,29,6,0.0,2,0,0,168023.6,0,0.00908151,Low Risk
15592326,Baker,583,France,Male,36,8,0.0,2,0,1,5571.59,0,0.0049808375,Low Risk
15736533,Monaldo,730,Germany,Female,37,5,124053.03,1,1,0,118591.67,0,0.5760998,Medium Risk
15647191,Lucchesi,677,France,Male,36,4,0.0,2,1,0,7824.31,0,0.0062588784,Low Risk
15622507,Hamilton,748,Germany,Female,40,3,103499.09,2,0,0,38153.19,0,0.2559355,Low Risk
15765487,Kuo,753,Germany,Female,38,9,151766.71,1,1,1,180829.99,0,0.25368175,Low Risk
15646521,Fan,634,Spain,Female,36,1,0.0,1,1,1,143960.72,0,0.22875808,Low Risk
15746258,Wright,622,France,Male,29,7,101486.96,1,1,1,8788.35,0,0.024023697,Low Risk
15692430,Milano,699,Germany,Male,36,2,123601.56,2,1,0,103557.85,0,0.19120912,Low Risk
15625501,Wall,570,Germany,Male,38,1,127201.58,1,1,0,147168.28,1,0.38033235,Medium Risk
15640521,Chidumaga,552,Germany,Male,33,3,144962.74,1,1,0,58844.84,1,0.8189083,High Risk
15790630,Olisaemeka,619,France,Female,48,4,0.0,1,0,0,18094.96,1,0.9448781,High Risk
15664720,Kovalyova,714,Spain,Male,33,8,122017.19,1,0,0,162515.17,0,0.09015575,Low Risk
15750055,Onio,503,Spain,Male,32,9,100262.88,2,1,1,157921.25,0,0.0020762437,Low Risk
15644878,Hill,685,Spain,Female,43,6,117302.62,1,0,0,68701.73,0,0.46158645,Medium Risk
15754578,Okeke,606,France,Female,35,0,135984.15,2,1,0,186778.89,0,0.09133221,Low Risk
15705379,Upjohn,678,France,Male,38,3,0.0,2,1,0,66561.6,0,0.02199527,Low Risk
15761047,H?,724,Germany,Male,31,2,160997.54,2,0,1,64831.36,0,0.015580891,Low Risk
15671293,Marcus,779,Germany,Female,37,2,128389.63,1,1,1,6589.16,1,0.93937063,High Risk
15687527,Yobachukwu,638,Spain,Male,35,1,0.0,2,1,0,165370.66,0,0.0036690822,Low Risk
15647898,Russell,610,Spain,Female,50,5,130554.51,3,1,0,184758.17,1,0.99938595,High Risk
15671534,Hovell,646,Germany,Female,57,6,90212.0,1,1,0,13911.27,1,0.9774325,High Risk
15591248,Chukwumaobim,628,France,Female,29,9,71996.29,1,1,1,34857.46,0,0.060409337,Low Risk
15676156,Boyle,528,France,Female,32,4,85615.66,2,1,0,156192.43,0,0.13524404,Low Risk
15812918,Scott,432,France,Female,27,6,62339.81,2,0,0,53874.67,0,0.03683231,Low Risk
15604130,Johnstone,622,Spain,Female,47,6,142319.03,1,0,0,100183.05,0,0.6635529,Medium Risk
15700549,Alvares,721,France,Male,54,5,0.0,2,1,1,4493.12,0,0.008134648,Low Risk
15715519,McDavid,614,Spain,Male,36,5,0.0,2,1,0,130610.78,0,0.02332514,Low Risk
15707042,Dellucci,634,France,Female,24,2,87413.19,1,1,0,63340.65,0,0.12822814,Low Risk
15605276,Brothers,742,France,Female,29,4,0.0,2,1,1,180066.59,0,0.021957079,Low Risk
15630592,Sanders,516,France,Female,45,4,0.0,1,1,0,95273.73,1,0.8960704,High Risk
15636626,Morrison,718,France,Male,35,3,97560.16,1,1,1,53511.74,0,0.0076166852,Low Risk
15740411,Molle,636,Germany,Male,30,8,141787.31,2,1,1,109685.61,0,0.0580917,Low Risk
15593834,Genovese,691,Spain,Male,36,7,129934.64,1,0,0,75664.56,1,0.45700628,Medium Risk
15804235,Zetticci,698,France,Female,37,2,166178.02,2,1,1,71972.95,0,0.03714919,Low Risk
15679801,Hsueh,712,Spain,Female,39,5,163097.55,2,1,1,23702.42,0,0.021752376,Low Risk
15673907,Alexander,659,France,Male,20,8,0.0,2,0,0,112572.02,0,0.007995102,Low Risk
15636562,Muravyova,573,Spain,Male,44,8,0.0,2,0,0,62424.46,0,0.18487127,Low Risk
15702571,Wright,778,Germany,Female,35,1,151958.19,3,1,1,131238.37,1,0.9910458,High Risk
15627365,Calabresi,732,France,Male,46,0,0.0,2,1,1,184350.78,0,0.07296321,Low Risk
15748499,Johnson,550,Germany,Male,33,4,118400.91,1,0,1,13999.64,1,0.5317908,Medium Risk
15598614,Lucchesi,790,Spain,Male,20,8,0.0,2,1,0,168152.76,0,0.021052137,Low Risk
15668889,Galgano,665,Germany,Female,43,2,116322.27,4,1,0,35640.12,1,0.99842393,High Risk
15800049,Grigoryeva,728,Spain,Female,43,5,0.0,1,1,1,120088.17,0,0.6782062,Medium Risk
15583724,Raymond,645,Spain,Female,29,4,0.0,2,1,1,74346.11,0,0.059353393,Low Risk
15622083,Paterson,647,Germany,Male,30,6,143138.91,2,1,0,2955.46,0,0.02237941,Low Risk
15645571,Genovese,596,Spain,Male,32,4,0.0,2,0,1,146504.35,0,0.0171597,Low Risk
15598266,Martin,610,France,Male,40,9,0.0,1,1,1,149602.54,0,0.21813837,Low Risk
15667934,Moretti,512,France,Male,36,0,129804.17,1,1,0,53020.9,0,0.34019113,Medium Risk
15569682,Leckie,768,Germany,Male,37,9,108308.11,1,1,0,41788.25,1,0.9167106,High Risk
15772941,Lane,666,Germany,Male,30,3,110153.27,1,0,1,74849.46,0,0.08857972,Low Risk
15586174,Brodney,700,Germany,Female,30,4,116377.48,1,1,1,134417.31,0,0.3865443,Medium Risk
15803682,Angelo,651,Germany,Female,37,10,117791.06,2,1,1,75837.58,0,0.17987418,Low Risk
15627328,Millar,542,Spain,Female,26,2,0.0,2,1,1,54869.54,0,0.009401321,Low Risk
15717065,Balashov,686,France,Female,35,8,105419.73,1,1,0,35356.46,0,0.31491873,Medium Risk
15602456,Afanasyev,850,Germany,Female,47,4,99219.47,2,1,1,122141.13,0,0.12223787,Low Risk
15721569,Chialuka,658,Germany,Female,55,8,119327.93,1,0,1,119439.66,0,0.7801801,High Risk
15573798,Yermolayev,448,France,Female,36,6,83947.12,2,1,0,81999.53,0,0.3002308,Medium Risk
15638272,Tien,609,Spain,Male,32,4,99883.16,1,1,1,120594.85,0,0.01575853,Low Risk
15799859,Lucchesi,704,France,Male,50,4,165438.26,1,1,0,120770.75,1,0.9415439,High Risk
15599152,Lai,698,France,Male,31,1,156111.24,1,0,0,134790.74,0,0.019740626,Low Risk
15737909,Bates,759,France,Male,44,2,111095.58,2,1,0,100137.7,0,0.060146745,Low Risk
15646190,Saunders,677,France,Female,56,0,119963.45,1,0,0,158325.87,1,0.9765205,High Risk
15711249,Chukwuemeka,544,Spain,Male,22,4,0.0,2,1,0,70007.67,0,0.0040611327,Low Risk
15671987,Meagher,567,Spain,Male,35,8,153137.74,1,1,0,88659.07,0,0.09394761,Low Risk
15812766,Golubeva,490,Spain,Male,40,6,156111.08,1,0,0,190889.13,0,0.09475179,Low Risk
15778589,Collier,626,France,Male,34,7,113014.7,2,1,1,56646.28,0,0.09149623,Low Risk
15750104,Chan,718,Germany,Male,43,5,132615.73,2,1,0,32999.1,0,0.30586568,Medium Risk
15784526,Chen,616,France,Male,44,5,102016.38,1,0,1,178235.37,1,0.759168,High Risk
15646563,Wright,772,France,Female,35,9,0.0,1,0,1,25448.31,0,0.20122984,Low Risk
15744423,Cocci,561,France,Male,32,5,0.0,2,1,0,84871.99,0,0.05313872,Low Risk
15593694,Williams,814,France,Male,49,8,0.0,2,0,0,157822.54,0,0.094345465,Low Risk
15785367,McGuffog,651,France,Female,56,4,0.0,1,0,0,84383.22,1,0.98671687,High Risk
15687765,Chukwujamuike,538,Germany,Female,42,4,80380.24,1,1,0,119216.46,0,0.25262445,Low Risk
15789014,Scott,600,France,Female,26,6,108909.12,1,1,0,82547.01,0,0.058584556,Low Risk
15703177,Bell,654,France,Female,35,2,90865.8,1,1,1,86764.46,0,0.07513444,Low Risk
15660263,Olisaemeka,622,France,Male,40,4,99799.76,2,1,0,197372.13,0,0.008114126,Low Risk
15776545,Napolitani,682,France,Male,28,10,200724.96,1,0,1,82872.64,1,0.77720153,High Risk
15683276,Sargood,610,Spain,Female,37,10,140363.95,2,1,1,129563.86,0,0.03300492,Low Risk
15599272,Harrington,795,France,Female,36,1,151844.64,1,1,1,135388.89,0,0.01695501,Low Risk
15589541,Sutherland,557,France,Female,27,2,0.0,2,0,1,4497.55,0,0.0013269337,Low Risk
15608804,Allan,824,Germany,Male,49,8,133231.48,1,1,1,67885.37,0,0.8905266,High Risk
15645820,Folliero,698,France,Male,27,7,0.0,2,1,0,111471.55,0,0.018863019,Low Risk
15659031,Mordvinova,630,France,Female,36,8,126598.99,2,1,1,134407.93,0,0.34457052,Medium Risk
15790113,Schofield,609,Germany,Female,71,6,113317.1,1,1,0,108258.22,1,0.9328252,High Risk
15652289,Williams,694,France,Male,47,4,0.0,2,1,0,197528.62,0,0.03880964,Low Risk
15605341,Baird,681,France,Female,58,8,93173.88,1,1,1,139761.25,0,0.23724313,Low Risk
15697844,Whitehouse,721,Spain,Female,32,10,0.0,1,1,0,136119.96,1,0.34012794,Medium Risk
15652048,Thompson,563,Germany,Male,44,7,105007.31,2,1,1,197812.16,0,0.044582147,Low Risk
15587038,Ogochukwu,654,Spain,Female,32,2,0.0,1,1,1,51972.92,1,0.7206022,High Risk
15660528,Niu,659,Spain,Male,27,4,0.0,2,1,0,99341.87,0,0.015229001,Low Risk
15700300,Okoli,674,Germany,Female,44,4,131593.85,1,0,1,171345.02,1,0.7341629,High Risk
15642001,Lorenzen,576,Germany,Male,44,9,119530.52,1,1,0,119056.68,1,0.974356,High Risk
15580366,Okechukwu,566,Germany,Male,54,4,118614.6,2,1,1,172601.62,0,0.5036336,Medium Risk
15657228,Anderson,545,Germany,Male,37,9,95829.13,2,0,1,104936.88,0,0.04743241,Low Risk
15729377,Ku,798,France,Male,36,1,0.0,2,1,1,159044.1,0,0.00037917722,Low Risk
15686913,Kung,757,France,Male,38,0,0.0,1,1,0,83263.06,0,0.24037966,Low Risk
15631267,Lu,641,France,Male,50,6,153590.73,2,1,1,130910.78,0,0.481429,Medium Risk
15632275,Trevisano,718,France,Male,29,2,0.0,1,1,0,126336.72,0,0.24634095,Low Risk
15715907,Onwubiko,699,France,Male,64,9,113109.52,1,1,0,27980.8,1,0.9595317,High Risk
15764841,Vidler,623,France,Female,35,0,130557.24,1,1,1,47880.71,0,0.25291872,Low Risk
15748649,Shen,644,France,Male,40,8,93183.19,1,1,0,73882.49,0,0.30155054,Medium Risk
15771409,McGregor,586,France,Male,58,7,151933.63,1,1,0,162960.05,1,0.97936475,High Risk
15779207,Nnamdi,500,Germany,Male,30,2,125495.64,2,1,1,68807.47,0,0.018577015,Low Risk
15814116,Castiglione,583,France,Female,42,7,0.0,2,1,0,144039.05,0,0.15483259,Low Risk
15665087,Bergamaschi,595,Germany,Female,26,8,118547.72,1,1,1,151192.18,0,0.44178802,Medium Risk
15611189,Allingham,670,Spain,Male,43,1,97792.21,1,0,0,120225.62,0,0.31681526,Medium Risk
15729718,Stelzer,610,France,Male,41,6,0.0,3,0,0,56118.81,1,0.93198574,High Risk
15733602,Rubin,814,Spain,Female,72,2,0.0,2,0,1,130853.03,0,0.0020259116,Low Risk
15620103,Ho,660,France,Female,40,8,167181.01,1,1,1,185156.94,0,0.22355634,Low Risk
15770406,Watson,580,Germany,Male,35,9,121355.19,1,0,1,35671.45,0,0.26179248,Low Risk
15800554,Perry,850,France,Female,81,1,0.0,2,1,1,59568.24,0,0.0013643294,Low Risk
15611409,Sun,676,Spain,Male,35,0,0.0,2,0,0,139911.58,0,0.02569373,Low Risk
15646535,Harrell,578,France,Male,46,5,113226.47,1,1,0,56770.76,0,0.48585492,Medium Risk
15575430,Robson,579,France,Female,33,1,118392.75,1,1,1,157564.75,0,0.020827515,Low Risk
15711299,Wilson,711,Germany,Female,52,8,145262.54,1,0,1,131473.31,0,0.9094673,High Risk
15642063,Kelechi,692,France,Male,40,6,163505.16,1,0,0,90424.09,0,0.5716649,Medium Risk
15706602,Bates,760,Spain,Female,33,1,118114.28,2,0,1,156660.21,0,0.02822674,Low Risk
15592773,Eberegbulam,630,Germany,Female,51,0,108449.23,3,0,0,88372.69,1,0.9989471,High Risk
15786539,Olisaemeka,808,France,Male,32,1,0.0,2,1,1,46200.71,0,0.0014598276,Low Risk
15737542,Davey,611,Germany,Female,36,10,103294.56,1,1,0,160548.12,0,0.27951717,Low Risk
15590234,De Luca,697,France,Female,42,1,0.0,1,1,0,1262.83,1,0.8004245,High Risk
15773776,Ho,655,France,Female,38,6,0.0,1,1,1,188639.28,0,0.12709522,Low Risk
15728082,Vasiliev,601,Spain,Male,28,6,0.0,2,1,0,14665.28,0,0.020977853,Low Risk
15609987,Smith,755,France,Male,42,2,119919.12,1,1,0,156868.21,0,0.47433656,Medium Risk
15735330,Sung,553,France,Male,37,1,0.0,1,1,0,30461.55,0,0.14073706,Low Risk
15649430,White,723,France,Male,28,4,0.0,2,1,1,123885.88,0,0.047934335,Low Risk
15768777,Wang,507,Spain,Female,34,4,0.0,2,1,1,60688.38,0,0.010684248,Low Risk
15777893,Davide,777,France,Male,43,1,0.0,2,1,0,21785.91,0,0.05568343,Low Risk
15791326,Nnamdi,566,France,Male,34,3,0.0,1,0,0,188135.69,0,0.47918364,Medium Risk
15615176,Welsh,732,France,Male,26,7,0.0,2,1,0,154364.66,0,0.011685281,Low Risk
15735221,Sousa,697,France,Female,42,10,0.0,2,1,0,61312.15,0,0.410317,Medium Risk
15617991,Andrews,555,France,Male,29,4,128744.04,1,1,1,47454.93,0,0.04796689,Low Risk
15658504,Chiawuotu,584,Germany,Female,62,9,137727.34,2,0,1,121102.9,0,0.3616079,Medium Risk
15785705,Thomson,705,Germany,Female,44,10,106731.58,1,1,0,137419.87,1,0.92903733,High Risk
15801817,Carpenter,688,France,Female,38,7,123544.21,1,1,1,157664.02,0,0.046763193,Low Risk
15752578,Yefimova,626,France,Female,37,2,133968.96,2,1,0,148689.65,0,0.35659695,Medium Risk
15781574,Ma,636,Spain,Male,76,9,126534.6,1,1,1,39789.62,0,0.0031519756,Low Risk
15792107,Black,719,Spain,Female,35,8,0.0,1,1,1,165162.4,0,0.22497523,Low Risk
15569917,Obijiaku,706,Spain,Male,30,6,87609.68,2,0,0,137674.55,1,0.48740906,Medium Risk
15721504,King,731,Spain,Male,41,3,0.0,2,1,0,101371.72,0,0.07864287,Low Risk
15757306,Miller,738,Spain,Male,49,3,0.0,3,1,1,65066.48,1,0.9690336,High Risk
15647295,Chin,426,France,Male,34,9,0.0,2,1,0,107876.91,0,0.0412738,Low Risk
15642098,Cox,622,Spain,Female,36,0,108960.0,2,1,0,111180.3,1,0.83073306,High Risk
15696120,Wallace,701,Spain,Female,30,2,0.0,2,1,0,115650.63,0,0.1349249,Low Risk
15675176,Price,512,France,Male,51,6,144953.31,1,1,1,165035.17,0,0.29740936,Low Risk
15700046,Yuan,635,France,Male,41,4,103544.88,2,1,0,193746.55,0,0.027805418,Low Risk
15782089,Mullen,685,France,Male,33,6,0.0,1,1,0,58458.26,0,0.422634,Medium Risk
15706394,Howell,609,France,Male,53,7,0.0,2,0,1,52332.85,0,0.058161274,Low Risk
15759387,McIntosh,598,Germany,Male,38,1,101487.18,1,1,1,75959.1,1,0.25430143,Low Risk
15623369,Clifton,708,France,Male,52,10,105355.81,1,1,0,123.07,1,0.9187676,High Risk
15732943,Okwuoma,574,Spain,Male,36,4,77967.5,1,1,0,167066.95,1,0.2964477,Low Risk
15750545,Chidiebere,629,France,Male,44,5,0.0,4,0,0,117572.59,1,0.9960835,High Risk
15809909,Fan,422,Spain,Female,54,4,0.0,2,1,1,7166.71,0,0.056980293,Low Risk
15642448,Onyemauchechukwu,656,Spain,Male,28,8,120047.77,1,1,1,137173.39,0,0.10035538,Low Risk
15791944,Harker,697,France,Male,32,7,175464.85,3,1,0,116442.42,1,0.999114,High Risk
15768342,Bolton,718,France,Male,52,8,79475.3,3,1,1,32421.32,1,0.99776673,High Risk
15567919,Lazarev,586,Germany,Male,37,8,167735.69,2,0,1,104665.79,0,0.0060847737,Low Risk
15674750,Alexeyeva,481,Spain,Female,37,8,0.0,2,1,0,44215.86,0,0.04675191,Low Risk
15778345,Stevens,749,France,Female,33,1,74385.98,1,1,0,20164.47,0,0.08750338,Low Risk
15687634,Glover,561,Germany,Male,49,5,94754.0,1,1,1,26691.31,0,0.5116217,Medium Risk
15666096,Ibekwe,676,Spain,Male,27,4,0.0,1,0,1,107955.67,0,0.23358427,Low Risk
15581700,Paterson,615,Germany,Male,43,3,86920.86,1,1,1,150048.37,0,0.15197474,Low Risk
15656417,Marsh,582,France,Female,39,1,132077.48,2,1,0,192255.15,0,0.07287564,Low Risk
15649101,Reeves,601,France,Male,40,10,127847.86,1,0,0,173245.68,0,0.14164574,Low Risk
15781975,Rees,708,France,Male,34,3,0.0,1,0,1,121457.88,1,0.44556066,Medium Risk
15700511,Hanson,708,Germany,Male,42,9,176702.36,2,1,1,104804.74,0,0.0065064454,Low Risk
15770255,Onwughara,797,Germany,Female,33,10,83555.58,1,0,0,69767.14,0,0.13040414,Low Risk
15643574,Odinakachukwu,682,France,Male,26,8,0.0,2,1,0,178373.43,0,0.010597988,Low Risk
15595010,Huang,694,Spain,Female,39,9,0.0,2,0,0,99924.04,0,0.10988803,Low Risk
15580579,Trevisani,490,France,Female,40,1,0.0,1,1,1,49594.19,1,0.65809,Medium Risk
15748532,Dale,828,Spain,Male,42,10,0.0,1,1,1,186071.14,0,0.05244534,Low Risk
15773789,Pavlova,594,Spain,Female,38,7,96858.35,1,1,0,77511.45,0,0.2024909,Low Risk
15600027,Meng,579,Spain,Male,33,1,0.0,2,1,1,54816.57,0,0.03307425,Low Risk
15620832,Dean,723,France,Female,35,0,0.0,2,0,1,61290.99,0,0.0680349,Low Risk
15568819,Chiganu,619,Germany,Female,42,8,132796.04,3,1,1,191821.35,1,0.9991602,High Risk
15748691,Lung,794,Spain,Female,30,1,154970.54,1,0,1,156768.45,0,0.04966497,Low Risk
15583552,Donaldson,674,Germany,Male,44,3,88902.21,1,1,0,73731.32,0,0.91049665,High Risk
15588019,Li Fonti,418,France,Male,28,7,98738.92,1,1,0,122190.22,0,0.08602428,Low Risk
15713250,Izmailova,502,France,Male,33,8,0.0,2,1,1,123509.01,0,0.0012153375,Low Risk
15569595,Walker,678,France,Female,50,6,0.0,1,1,0,8199.5,0,0.56553614,Medium Risk
15794868,Nnonso,599,Germany,Male,40,10,137456.28,2,1,1,14113.11,0,0.038899653,Low Risk
15576680,Stevenson,736,France,Male,29,4,0.0,2,0,0,51705.01,0,0.022518514,Low Risk
15613699,Schnaars,430,France,Female,60,7,73937.02,1,1,0,161937.62,1,0.992931,High Risk
15609758,Geoghegan,537,France,Female,45,7,158621.04,1,1,0,120892.96,1,0.83948934,High Risk
15762392,Ilyina,683,Spain,Male,30,1,113257.2,1,1,1,65035.02,0,0.15081462,Low Risk
15693382,Muir,828,France,Male,31,9,0.0,1,0,1,164257.37,0,0.102753304,Low Risk
15791769,Gardener,691,France,Female,29,9,116536.43,1,1,0,51987.99,0,0.31633267,Medium Risk
15712483,Chidi,608,Spain,Female,28,4,0.0,2,1,0,10899.63,1,0.036233157,Low Risk
15636454,Fu,691,France,Female,60,6,101070.69,1,1,0,177355.8,1,0.9744106,High Risk
15710138,Sun,718,Spain,Male,39,6,0.0,2,0,1,63889.1,0,0.02063117,Low Risk
15571571,Ting,680,Germany,Female,31,3,127331.46,3,1,1,176433.6,0,0.18267773,Low Risk
15638751,Ashton,838,Spain,Female,41,5,0.0,2,1,0,81313.51,0,0.011916942,Low Risk
15598574,Uwakwe,695,Spain,Female,31,5,0.0,2,0,1,13998.88,0,0.11786272,Low Risk
15796787,Vassiliev,681,France,Male,46,0,105969.42,1,1,0,5771.56,0,0.19586791,Low Risk
15615670,Kazakova,762,France,Male,36,5,119547.46,1,1,1,42693.65,0,0.055035353,Low Risk
15705506,Perry,751,Spain,Male,38,7,0.0,2,0,0,90839.61,0,0.009510593,Low Risk
15599535,Howell,678,Spain,Male,28,5,138668.18,1,1,1,54144.01,0,0.080934316,Low Risk
15768449,Ricci,634,France,Female,37,7,51582.5,2,1,1,184312.88,0,0.04639427,Low Risk
15725002,Smith,749,France,Male,37,7,0.0,2,1,0,20306.79,0,0.019759461,Low Risk
15611682,Rossi,590,Spain,Male,37,6,169902.92,1,1,1,128256.18,0,0.019315667,Low Risk
15749964,Jones,610,France,Female,27,4,87262.4,2,1,0,182720.07,0,0.050254654,Low Risk
15678779,Quezada,502,France,Male,33,7,0.0,2,0,1,4082.52,0,0.00013377659,Low Risk
15752601,McCulloch,578,France,Female,40,7,0.0,2,0,0,102233.73,0,0.1956569,Low Risk
15758477,Tobeolisa,547,France,Female,32,2,0.0,2,1,0,132002.83,0,0.015789807,Low Risk
15629133,Black,579,France,Female,27,9,0.0,2,1,0,126838.7,0,0.010063797,Low Risk
15604963,Fraser,661,France,Male,39,5,0.0,2,0,0,181461.46,0,0.047600247,Low Risk
15796413,Green,794,France,Male,46,6,0.0,2,1,0,195325.74,0,0.08555053,Low Risk
15812470,Allan,719,France,Male,61,5,0.0,2,0,1,29132.43,0,0.0147691835,Low Risk
15587443,Akudinobi,728,France,Female,69,1,0.0,2,1,1,131804.86,0,0.006021678,Low Risk
15689692,Walker,598,Germany,Male,19,3,150348.37,1,1,1,173784.04,0,0.008298231,Low Risk
15779586,Olisaemeka,822,Germany,Female,46,3,115074.02,2,1,0,26249.86,0,0.5250282,Medium Risk
15667588,Arcuri,670,Spain,Female,40,3,0.0,1,1,1,182650.15,0,0.45587966,Medium Risk
15624423,Liu,850,France,Male,28,8,99986.98,1,1,0,196582.55,0,0.018639317,Low Risk
15591107,Flemming,723,Germany,Female,68,3,110357.0,1,0,0,141977.54,1,0.98547053,High Risk
15748986,Bischof,705,Germany,Male,42,8,166685.92,2,1,1,55313.51,0,0.020271953,Low Risk
15793896,John,677,Spain,Male,40,7,95312.8,1,1,1,62944.75,0,0.0736854,Low Risk
15620570,Sinnett,736,France,Male,43,4,202443.47,1,1,0,72375.03,0,0.475035,Medium Risk
15727811,Ts'ui,661,Germany,Female,47,0,109493.62,1,0,0,188324.01,1,0.98731565,High Risk
15707681,Pokrovsky,501,Germany,Male,38,9,88977.39,2,0,1,133403.07,0,0.04080435,Low Risk
15702030,Azarov,516,France,Female,29,2,104982.57,1,1,0,157378.5,0,0.1074496,Low Risk
15673238,McCarthy,517,Germany,Female,59,8,154110.99,2,1,0,101240.08,1,0.92876834,High Risk
15604196,Simpson,766,France,Male,32,6,185714.28,1,1,1,102502.5,0,0.12407656,Low Risk
15769356,Stevenson,520,Germany,Female,23,3,116022.53,2,1,1,37577.66,0,0.0047193835,Low Risk
15665590,Moore,541,France,Male,46,6,0.0,2,1,1,83456.67,0,0.0037596729,Low Risk
15572361,Chill,790,Germany,Female,34,2,164011.48,1,1,0,199420.41,0,0.006244685,Low Risk
15667460,Moore,797,France,Male,31,9,0.0,2,1,1,24748.89,0,0.0009228218,Low Risk
15654760,Su,811,France,Male,40,1,101514.89,1,1,1,121765.0,0,0.040199455,Low Risk
15632669,Rees,722,Spain,Female,32,4,0.0,2,1,1,113666.48,0,0.062640235,Low Risk
15613673,Lung,675,France,Male,28,9,0.0,1,1,0,134110.93,0,0.14401379,Low Risk
15698522,Thomas,660,Germany,Male,39,9,134599.33,2,1,0,183095.87,0,0.27317896,Low Risk
15741633,Fuller,566,Spain,Male,32,10,147511.26,1,1,1,159891.03,0,0.010548811,Low Risk
15674583,Trevisani,768,France,Male,25,0,78396.08,1,1,1,8316.19,0,0.0021166017,Low Risk
15665374,Dumolo,610,Spain,Female,31,5,0.0,2,0,0,63736.36,0,0.095714286,Low Risk
15588854,Wu,715,France,Female,31,3,110581.29,1,1,1,94715.24,0,0.05106732,Low Risk
15810716,Kerr,750,Germany,Male,42,8,151836.36,2,1,0,68695.38,0,0.118188985,Low Risk
15776921,Geoghegan,431,Germany,Male,45,5,83624.55,2,0,0,36899.62,0,0.11977763,Low Risk
15569394,Bailey,704,France,Male,24,2,148197.15,2,1,0,182775.08,0,0.0806426,Low Risk
15788215,Hsia,535,Spain,Female,30,5,122924.75,1,0,0,62390.59,1,0.80718136,High Risk
